2025-05-21 14:45:29 - WARNING: {'<pad>': 0, '<suc>': 1, 'monomer': 2, 'organic': 3, 'inorganic': 4, 'condition': 5, 'polymer_family': 6, 'syn_method': 7, 'prop_name': 8, 'prop_value': 9, 'ref_exp': 10, 'char_method': 11, 'polymer': 12, 'material_amount': 13, 'composite': 14, 'other_material': 15}
2025-05-21 14:45:29 - INFO: Building Model
2025-05-21 14:45:29 - WARNING: 2025-05-21 14:45:29 - INFO: Building Model
2025-05-21 14:45:30 - WARNING: uploads/s13233-025-00416-4.pdf
2025-05-21 14:45:30 - WARNING: start parsing pdf
2025-05-21 14:45:31 - WARNING: CustomVisionEncoderDecoderModel init
2025-05-21 14:45:31 - WARNING: VariableUnimerNetModel init
2025-05-21 14:45:32 - WARNING: VariableUnimerNetPatchEmbeddings init
2025-05-21 14:45:33 - WARNING: VariableUnimerNetModel init
2025-05-21 14:45:34 - WARNING: VariableUnimerNetPatchEmbeddings init
2025-05-21 14:45:34 - WARNING: CustomMBartForCausalLM init
2025-05-21 14:45:36 - WARNING: CustomMBartDecoder init
2025-05-21 14:45:37 - INFO: load checkpoint from /home/antrieu/.cache/huggingface/hub/models--opendatalab--PDF-Extract-Kit-1.0/snapshots/60416a2cabad3f7b7284b43ce37a99864484fba2/models/MFR/unimernet_small_2501/pytorch_model.pth
2025-05-21 14:45:37 - WARNING: 2025-05-21 14:45:37 - INFO: load checkpoint from /home/antrieu/.cache/huggingface/hub/models--opendatalab--PDF-Extract-Kit-1.0/snapshots/60416a2cabad3f7b7284b43ce37a99864484fba2/models/MFR/unimernet_small_2501/pytorch_model.pth
2025-05-21 14:45:37 - INFO: Loaded pretrained model '/home/antrieu/.cache/huggingface/hub/models--opendatalab--PDF-Extract-Kit-1.0/snapshots/60416a2cabad3f7b7284b43ce37a99864484fba2/models/MFR/unimernet_small_2501/pytorch_model.pth'.
2025-05-21 14:45:37 - WARNING: 2025-05-21 14:45:37 - INFO: Loaded pretrained model '/home/antrieu/.cache/huggingface/hub/models--opendatalab--PDF-Extract-Kit-1.0/snapshots/60416a2cabad3f7b7284b43ce37a99864484fba2/models/MFR/unimernet_small_2501/pytorch_model.pth'.
2025-05-21 14:45:37 - DEBUG: /home/antrieu/miniconda3/envs/mineru/lib/python3.10/site-packages/rapid_table/models/slanet-plus.onnx already exists
2025-05-21 14:45:37 - WARNING: 2025-05-21 14:45:37 - DEBUG: /home/antrieu/miniconda3/envs/mineru/lib/python3.10/site-packages/rapid_table/models/slanet-plus.onnx already exists
2025-05-21 14:45:58 - WARNING: index: 0 , type: title
2025-05-21 14:59:34 - WARNING: done parsing pdf
2025-05-21 14:59:34 - WARNING: start ner pdf
2025-05-21 14:59:34 - INFO: Loading Data
2025-05-21 14:59:34 - WARNING: 2025-05-21 14:59:34 - INFO: Loading Data
2025-05-21 14:59:34 - WARNING: Predicting NER ...
2025-05-21 14:59:35 - WARNING: Finished predicting.
2025-05-21 14:59:35 - WARNING: Converting to Brat format...
2025-05-21 14:59:35 - WARNING: # of discontinuous mentions:
2025-05-21 14:59:35 - WARNING:  
2025-05-21 14:59:35 - WARNING: 9
2025-05-21 14:59:35 - WARNING: Finished.
2025-05-21 14:59:35 - WARNING: start predict re
2025-05-21 14:59:35 - WARNING: Example:   0%|          | 0/29 [00:00<?, ?it/s]
2025-05-21 14:59:36 - WARNING: Example:  31%|###1      | 9/29 [00:00<00:00, 44.09it/s]
2025-05-21 14:59:36 - WARNING: Example:  86%|########6 | 25/29 [00:00<00:00, 89.76it/s]
2025-05-21 14:59:36 - WARNING: Example: 100%|##########| 29/29 [00:00<00:00, 86.59it/s]
2025-05-21 14:59:36 - WARNING: # of documents 29.
2025-05-21 14:59:36 - WARNING: # of positive examples 0.
2025-05-21 14:59:36 - WARNING: # of negative examples 12122.
2025-05-21 14:59:36 - WARNING: dict_keys(['4', '7', '11', '12', '15', '20', '21', '25', '26', '29', '33', '34', '43', '46', '48', '51', '56', '57', '58', '59', '61', '64', '67'])
2025-05-21 14:59:36 - WARNING: done predict re
2025-05-21 14:59:36 - WARNING: old num para 
2025-05-21 14:59:36 - WARNING:  
2025-05-21 14:59:36 - WARNING: 71
2025-05-21 14:59:36 - WARNING: start debug in ner re processing
2025-05-21 14:59:36 - WARNING: {'entities': [], 'relations': []}
2025-05-21 14:59:36 - WARNING: new num para 
2025-05-21 14:59:36 - WARNING:  
2025-05-21 14:59:36 - WARNING: 71
2025-05-21 14:59:37 - WARNING: done save re and ner, 
2025-05-21 14:59:37 - WARNING: start count num_rel 
2025-05-21 14:59:37 - WARNING: done count num_rel 
2025-05-21 14:59:37 - WARNING: start update document 
2025-05-21 14:59:37 - WARNING: start matching infor
2025-05-21 14:59:37 - WARNING: done matching infor
2025-05-21 14:59:37 - WARNING: start commit
2025-05-21 14:59:37 - WARNING: done update document 
2025-05-21 14:59:41 - WARNING: Email sent successfully!
2025-05-21 14:59:41 - INFO: Task dev_tasks.process_pdf_task[fdd5e8c0-6edb-4467-b291-6ac842a6d2d0] succeeded in 44.5986344999983s: {'id': 17582556, 'filename': 's13233-025-00400-y.pdf', 'upload_time': '2025/05/21, 05:58:56', 'entities': 597, 'relations': 239, 'pages': 13, 'status': 'completed'}
2025-05-21 14:59:41 - WARNING: 2025-05-21 14:59:41 - INFO: Task dev_tasks.process_pdf_task[fdd5e8c0-6edb-4467-b291-6ac842a6d2d0] succeeded in 44.5986344999983s: {'id': 17582556, 'filename': 's13233-025-00400-y.pdf', 'upload_time': '2025/05/21, 05:58:56', 'entities': 597, 'relations': 239, 'pages': 13, 'status': 'completed'}
2025-05-21 15:03:36 - INFO: Task dev_tasks.process_pdf_task[14472c4d-61de-4b03-8994-6bad17149197] received
2025-05-21 15:03:36 - WARNING: 2025-05-21 15:03:36 - INFO: Task dev_tasks.process_pdf_task[14472c4d-61de-4b03-8994-6bad17149197] received
2025-05-21 15:03:36 - WARNING: uploads/s00289-025-05734-2.pdf
2025-05-21 15:03:36 - WARNING: start parsing pdf
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:10 - WARNING: WE have error during locate bounding box!!!!!!!!!!!!
2025-05-21 15:04:11 - WARNING: index: 0 , type: title
2025-05-21 15:04:11 - WARNING: index: 1 , type: text
2025-05-21 15:04:11 - WARNING: index: 2 , type: index
2025-05-21 15:04:11 - WARNING: index: 3 , type: title
2025-05-21 15:04:11 - WARNING: index: 4 , type: text
2025-05-21 15:04:11 - WARNING: index: 5 , type: title
2025-05-21 15:04:11 - WARNING: index: 6 , type: text
2025-05-21 15:04:11 - WARNING: index: 7 , type: text
2025-05-21 15:04:11 - WARNING: index: 8 , type: text
2025-05-21 15:04:11 - WARNING: index: 9 , type: text
2025-05-21 15:04:11 - WARNING: index: 10 , type: title
2025-05-21 15:04:11 - WARNING: index: 11 , type: title
2025-05-21 15:04:11 - WARNING: index: 12 , type: text
2025-05-21 15:04:11 - WARNING: index: 13 , type: text
2025-05-21 15:04:11 - WARNING: index: 14 , type: title
2025-05-21 15:04:11 - WARNING: index: 15 , type: text
2025-05-21 15:04:11 - WARNING: index: 16 , type: title
2025-05-21 15:04:11 - WARNING: index: 17 , type: title
2025-05-21 15:04:11 - WARNING: index: 18 , type: text
2025-05-21 15:04:11 - WARNING: index: 19 , type: list
2025-05-21 15:04:11 - WARNING: index: 20 , type: title
2025-05-21 15:04:11 - WARNING: index: 21 , type: text
2025-05-21 15:04:11 - WARNING: index: 22 , type: text
2025-05-21 15:04:11 - WARNING: index: 23 , type: title
2025-05-21 15:04:11 - WARNING: index: 24 , type: text
2025-05-21 15:04:11 - WARNING: index: 25 , type: title
2025-05-21 15:04:11 - WARNING: index: 26 , type: text
2025-05-21 15:04:11 - WARNING: index: 27 , type: text
2025-05-21 15:04:11 - WARNING: index: 28 , type: interline_equation
2025-05-21 15:04:11 - WARNING: index: 29 , type: text
2025-05-21 15:04:11 - WARNING: index: 30 , type: interline_equation
2025-05-21 15:04:11 - WARNING: index: 31 , type: text
2025-05-21 15:04:11 - WARNING: index: 32 , type: table_caption
2025-05-21 15:04:11 - WARNING: index: 33 , type: table_body
2025-05-21 15:04:11 - WARNING: index: 34 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 35 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 36 , type: text
2025-05-21 15:04:11 - WARNING: index: 37 , type: interline_equation
2025-05-21 15:04:11 - WARNING: index: 38 , type: text
2025-05-21 15:04:11 - WARNING: index: 39 , type: text
2025-05-21 15:04:11 - WARNING: index: 40 , type: interline_equation
2025-05-21 15:04:11 - WARNING: index: 41 , type: text
2025-05-21 15:04:11 - WARNING: index: 42 , type: text
2025-05-21 15:04:11 - WARNING: index: 43 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 44 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 45 , type: text
2025-05-21 15:04:11 - WARNING: index: 46 , type: text
2025-05-21 15:04:11 - WARNING: index: 47 , type: interline_equation
2025-05-21 15:04:11 - WARNING: index: 48 , type: text
2025-05-21 15:04:11 - WARNING: index: 49 , type: text
2025-05-21 15:04:11 - WARNING: index: 50 , type: text
2025-05-21 15:04:11 - WARNING: index: 51 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 52 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 53 , type: text
2025-05-21 15:04:11 - WARNING: index: 54 , type: text
2025-05-21 15:04:11 - WARNING: index: 55 , type: interline_equation
2025-05-21 15:04:11 - WARNING: index: 56 , type: text
2025-05-21 15:04:11 - WARNING: index: 57 , type: text
2025-05-21 15:04:11 - WARNING: index: 58 , type: table_caption
2025-05-21 15:04:11 - WARNING: index: 59 , type: table_body
2025-05-21 15:04:11 - WARNING: index: 60 , type: table_caption
2025-05-21 15:04:11 - WARNING: index: 61 , type: table_body
2025-05-21 15:04:11 - WARNING: index: 62 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 63 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 64 , type: interline_equation
2025-05-21 15:04:11 - WARNING: index: 65 , type: text
2025-05-21 15:04:11 - WARNING: index: 66 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 67 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 68 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 69 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 70 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 71 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 72 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 73 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 74 , type: text
2025-05-21 15:04:11 - WARNING: index: 75 , type: text
2025-05-21 15:04:11 - WARNING: index: 76 , type: text
2025-05-21 15:04:11 - WARNING: index: 77 , type: text
2025-05-21 15:04:11 - WARNING: index: 78 , type: text
2025-05-21 15:04:11 - WARNING: index: 79 , type: text
2025-05-21 15:04:11 - WARNING: index: 80 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 81 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 82 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 83 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 84 , type: text
2025-05-21 15:04:11 - WARNING: index: 85 , type: text
2025-05-21 15:04:11 - WARNING: index: 86 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 87 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 88 , type: text
2025-05-21 15:04:11 - WARNING: index: 89 , type: title
2025-05-21 15:04:11 - WARNING: index: 90 , type: text
2025-05-21 15:04:11 - WARNING: index: 91 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 92 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 93 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 94 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 95 , type: text
2025-05-21 15:04:11 - WARNING: index: 96 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 97 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 98 , type: text
2025-05-21 15:04:11 - WARNING: index: 99 , type: text
2025-05-21 15:04:11 - WARNING: index: 100 , type: text
2025-05-21 15:04:11 - WARNING: index: 101 , type: title
2025-05-21 15:04:11 - WARNING: index: 102 , type: text
2025-05-21 15:04:11 - WARNING: index: 0 , type: title
2025-05-21 15:04:11 - WARNING: index: 1 , type: text
2025-05-21 15:04:11 - WARNING: index: 2 , type: index
2025-05-21 15:04:11 - WARNING: index: 3 , type: title
2025-05-21 15:04:11 - WARNING: index: 4 , type: text
2025-05-21 15:04:11 - WARNING: index: 5 , type: title
2025-05-21 15:04:11 - WARNING: index: 6 , type: text
2025-05-21 15:04:11 - WARNING: index: 7 , type: text
2025-05-21 15:04:11 - WARNING: index: 8 , type: text
2025-05-21 15:04:11 - WARNING: index: 9 , type: title
2025-05-21 15:04:11 - WARNING: index: 10 , type: title
2025-05-21 15:04:11 - WARNING: index: 11 , type: text
2025-05-21 15:04:11 - WARNING: index: 12 , type: title
2025-05-21 15:04:11 - WARNING: index: 13 , type: text
2025-05-21 15:04:11 - WARNING: index: 14 , type: title
2025-05-21 15:04:11 - WARNING: index: 15 , type: title
2025-05-21 15:04:11 - WARNING: index: 16 , type: text
2025-05-21 15:04:11 - WARNING: index: 17 , type: list
2025-05-21 15:04:11 - WARNING: index: 18 , type: title
2025-05-21 15:04:11 - WARNING: index: 19 , type: text
2025-05-21 15:04:11 - WARNING: index: 20 , type: text
2025-05-21 15:04:11 - WARNING: index: 21 , type: title
2025-05-21 15:04:11 - WARNING: index: 22 , type: text
2025-05-21 15:04:11 - WARNING: index: 23 , type: title
2025-05-21 15:04:11 - WARNING: index: 24 , type: text
2025-05-21 15:04:11 - WARNING: index: 25 , type: text
2025-05-21 15:04:11 - WARNING: index: 26 , type: interline_equation
2025-05-21 15:04:11 - WARNING: index: 27 , type: text
2025-05-21 15:04:11 - WARNING: index: 28 , type: interline_equation
2025-05-21 15:04:11 - WARNING: index: 29 , type: text
2025-05-21 15:04:11 - WARNING: index: 30 , type: table_caption
2025-05-21 15:04:11 - WARNING: index: 31 , type: table_body
2025-05-21 15:04:11 - WARNING: index: 32 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 33 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 34 , type: interline_equation
2025-05-21 15:04:11 - WARNING: index: 35 , type: text
2025-05-21 15:04:11 - WARNING: index: 36 , type: text
2025-05-21 15:04:11 - WARNING: index: 37 , type: interline_equation
2025-05-21 15:04:11 - WARNING: index: 38 , type: text
2025-05-21 15:04:11 - WARNING: index: 39 , type: text
2025-05-21 15:04:11 - WARNING: index: 40 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 41 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 42 , type: text
2025-05-21 15:04:11 - WARNING: index: 43 , type: interline_equation
2025-05-21 15:04:11 - WARNING: index: 44 , type: text
2025-05-21 15:04:11 - WARNING: index: 45 , type: text
2025-05-21 15:04:11 - WARNING: index: 46 , type: text
2025-05-21 15:04:11 - WARNING: index: 47 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 48 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 49 , type: text
2025-05-21 15:04:11 - WARNING: index: 50 , type: interline_equation
2025-05-21 15:04:11 - WARNING: index: 51 , type: text
2025-05-21 15:04:11 - WARNING: index: 52 , type: text
2025-05-21 15:04:11 - WARNING: index: 53 , type: table_caption
2025-05-21 15:04:11 - WARNING: index: 54 , type: table_body
2025-05-21 15:04:11 - WARNING: index: 55 , type: table_caption
2025-05-21 15:04:11 - WARNING: index: 56 , type: table_body
2025-05-21 15:04:11 - WARNING: index: 57 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 58 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 59 , type: interline_equation
2025-05-21 15:04:11 - WARNING: index: 60 , type: text
2025-05-21 15:04:11 - WARNING: index: 61 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 62 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 63 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 64 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 65 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 66 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 67 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 68 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 69 , type: text
2025-05-21 15:04:11 - WARNING: index: 70 , type: text
2025-05-21 15:04:11 - WARNING: index: 71 , type: text
2025-05-21 15:04:11 - WARNING: index: 72 , type: text
2025-05-21 15:04:11 - WARNING: index: 73 , type: text
2025-05-21 15:04:11 - WARNING: index: 74 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 75 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 76 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 77 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 78 , type: text
2025-05-21 15:04:11 - WARNING: index: 79 , type: text
2025-05-21 15:04:11 - WARNING: index: 80 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 81 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 82 , type: title
2025-05-21 15:04:11 - WARNING: index: 83 , type: text
2025-05-21 15:04:11 - WARNING: index: 84 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 85 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 86 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 87 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 88 , type: image_body
2025-05-21 15:04:11 - WARNING: index: 89 , type: image_caption
2025-05-21 15:04:11 - WARNING: index: 90 , type: text
2025-05-21 15:04:11 - WARNING: index: 91 , type: text
2025-05-21 15:04:11 - WARNING: index: 92 , type: text
2025-05-21 15:04:11 - WARNING: index: 93 , type: title
2025-05-21 15:04:11 - WARNING: index: 94 , type: text
2025-05-21 15:04:11 - WARNING: parsed 95 paragraphs
